
eps4_iter4_step1

;clean
;curr;;12.836990557658446;63.62569127113197;77.70766536141657;;3.163396934116112;2.776086105675147;2.904416177429876
;diff;;-1.6960750529720503;-1.676748930268971;-0.8084169238995571;;-0.10122786681861129;-0.07710746269727853;-0.11580719148226093
;diff rel (%);;-11.670456174996023;-2.567666575854848;-1.0296195382773767;;-3.1007504075086314;-2.7024967233913846;-3.8343916107097025

;hPGD-u-extra_max-level3
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;16.39508736930835;65.86129821030198;78.7534025823994;;3.2916218639896977;2.8778032308928094;3.0460922857227857
;curr;;14.462270293455976;64.0318229319943;77.82613726178552;;3.2002683816503392;2.8110626417728146;2.9396124668677452
;diff;;-1.9328170758523733;-1.829475278307683;-0.9272653206138841;;-0.09135348233935847;-0.06674058911999481;-0.10647981885504043
;diff rel (%);;-11.789001377757902;-2.777769840591326;-1.1774288985719565;;-2.7753334409023234;-2.3191505382836484;-3.4956202526797244

;hPGD-u-extra_max-level4
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;25.427313765902426;68.52924880708099;79.89426429863948;;3.3054397491912084;2.9043924890771438;3.074148684254411
;curr;;23.064062768107007;67.26169791191246;79.09388986362774;;3.22373467143504;2.838816038738414;2.9731954571077415
;diff;;-2.3632509977954186;-1.267550895168526;-0.8003744350117472;;-0.08170507775616853;-0.06557645033872994;-0.10095322714666954
;diff rel (%);;-9.294143374926596;-1.8496494814015128;-1.00179210865501;;-2.4718368494285983;-2.2578370721364363;-3.283940938307421

;hPGD-u-extra_max-level5
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;30.215586807317795;69.44731504294523;80.32545136038665;;3.241484476034337;2.897155891367881;3.0686170483590116
;curr;;28.00048954167943;68.20444301435143;79.49539510307798;;3.1532297879063154;2.826953078715589;2.9653669181247286
;diff;;-2.2150972656383665;-1.2428720285938084;-0.8300562573086694;;-0.08825468812802173;-0.07020281265229178;-0.10325013023428298
;diff rel (%);;-7.330975498718101;-1.7896617426105443;-1.0333664402140172;;-2.722662680649125;-2.423163104942406;-3.3647121360254943

;hPGD-u-extra_max-level6
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;31.576177591730836;70.10167411937836;80.64238952982957;;3.188938082953997;2.856393354129793;3.034328172281884
;curr;;29.583270572553015;68.9738310446405;79.90687941290011;;3.1008367757652793;2.7834127740705434;2.9283691699325636
;diff;;-1.9929070191778209;-1.1278430747378536;-0.7355101169294613;;-0.08810130718871756;-0.07298058005924934;-0.10595900234932021
;diff rel (%);;-6.311425799998424;-1.6088675326315516;-0.9120638924735689;;-2.7627161423939284;-2.554990542662254;-3.492008653422501

;hPGD-u-extra_wo_h-level1
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;5.594860885743123;63.60196733171013;77.98192998406233;;2.771816350733204;2.560828266475914;2.770490371402217
;curr;;5.800414766380741;62.427402529746864;77.24546501590947;;2.706271859825461;2.4847521704189166;2.6432744367852523
;diff;;0.20555388063761804;-1.174564801963264;-0.736464968152859;;-0.06554449090774295;-0.0760760960569975;-0.1272159346169648
;diff rel (%);;3.6739766159586265;-1.8467428779953154;-0.9444046438750299;;-2.364676537477133;-2.9707613373734616;-4.591820131559508

;hPGD-u-extra_wo_h-level2
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;9.341471746658824;62.72981580655286;77.55493901337788;;3.0968283150595255;2.7774379559468603;2.9471648484325814
;curr;;9.215737433190558;61.40214808427604;76.75991726529067;;3.0461262629623684;2.731174276084259;2.8580541865171796
;diff;;-0.12573431346826602;-1.3276677222768143;-0.7950217480872084;;-0.05070205209715706;-0.04626367986260149;-0.08911066191540185
;diff rel (%);;-1.3459797008243115;-2.1164859249245938;-1.0251078244675955;;-1.637225152282376;-1.6656962494353784;-3.023606296159321

;hPGD-u-extra_wo_h-level3
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;10.004249870017835;62.90646787661656;77.46479063277032;;3.1200857924943417;2.800828695456395;2.972300716122432
;curr;;9.96961880261731;61.478699544432814;76.7269942411192;;3.0797536809694863;2.7608202739509733;2.888026684561639
;diff;;-0.03463106740052524;-1.4277683321837458;-0.7377963916511163;;-0.040332111524855385;-0.0400084215054215;-0.08427403156079327
;diff rel (%);;-0.3461635589921896;-2.269668573641968;-0.9524280458572654;;-1.2926603371573324;-1.4284494289252534;-2.835313099501401

;hPGD-u-extra_wo_h-level4
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;10.657654071499588;63.11393152376649;77.45637157160765;;3.1485143000362026;2.8248906959258124;2.9977359436353
;curr;;10.91259252873196;61.75391901830199;76.72201812646951;;3.1176733405936723;2.797246656055402;2.925740694200106
;diff;;0.2549384572323721;-1.3600125054644963;-0.7343534451381402;;-0.03084095944253029;-0.02764403987041053;-0.07199524943519409
;diff rel (%);;2.3920691694631153;-2.154853092858529;-0.9480865553574733;;-0.9795400783847694;-0.9785879471471246;-2.401654141287933

;hPGD-u-extra_wo_h-level5
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;13.325806398680257;63.94245461293846;77.70268924676688;;3.1734031997507115;2.8653251002484685;3.040464300064782
;curr;;14.094817847203297;63.11737443231473;77.01465400161257;;3.1633350432724923;2.845013320977644;2.9822214591848555
;diff;;0.7690114485230399;-0.8250801806237291;-0.6880352451543104;;-0.010068156478219237;-0.020311779270824726;-0.05824284087992648
;diff rel (%);;5.770843621135004;-1.2903479943304803;-0.8854715992766475;;-0.31726685342127803;-0.70888218823977;-1.915590355021946

;hPGD-u-extra_wo_h-level6
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;14.561590856047951;64.4976679686528;77.86594617898297;;3.1443336702311284;2.8614934138560657;3.045729924426754
;curr;;15.93844142689067;63.774019859399;77.42382511971103;;3.13293627310079;2.8410276786771047;2.9875205011582096
;diff;;1.3768505708427181;-0.7236481092538085;-0.44212105927194045;;-0.011397397130338494;-0.020465735178960998;-0.05820942326854439
;diff rel (%);;9.455358171053561;-1.1219756187239458;-0.5677977099972294;;-0.362474162276191;-0.7152116821188823;-1.9111813822264678

eps4_iter8_step1

;clean
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;36.01062199112716;63.294927595527305;73.75776004639401;;3.0130268581858934;2.889298336135106;3.03031296638427
;curr;;37.76736529010117;66.0706178018242;76.44159387631021;;2.828701485385721;2.695951126018208;2.8309877472790745
;diff;;1.7567432989740084;2.7756902062968933;2.683833829916196;;-0.18432537280017236;-0.19334721011689826;-0.1993252191051953
;diff rel (%);;4.878403098415966;4.385328037713145;3.6387138495367144;;-6.117614660466465;-6.6918395964444;-6.577710662771165

;PGD-u-iter10-
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;9.799072564027872;59.56382337649158;72.72446311203538;;3.018149656862359;2.790962597603158;2.971969082156055
;curr;;10.129607615956834;61.700862911856106;74.99145990724017;;2.880409248024552;2.637716626986324;2.8020264658656773
;diff;;0.3305350519289618;2.1370395353645293;2.26699679520479;;-0.13774040883780714;-0.1532459706168341;-0.16994261629037766
;diff rel (%);;3.3731258725682567;3.5878145730449664;3.1172410193147484;;-4.563736875162142;-5.490792701716595;-5.718182511074122

;hPGD-u-intra-level1
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;12.516031162753984;61.80669274299767;73.46723565630093;;2.723514358828547;2.612293756854462;2.8333011088996303
;curr;;13.971544697785834;64.60286572480656;76.1495362801157;;2.5455465587044532;2.420266049739734;2.626148062463852
;diff;;1.4555135350318498;2.796172981808894;2.6823006238147684;;-0.17796780012409386;-0.19202770711472805;-0.20715304643577825
;diff rel (%);;11.629193920220182;4.524061809027444;3.651016129643528;;-6.534490980273088;-7.35092317281936;-7.311367146438958

;hPGD-u-intra-level2
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;12.17019119460112;61.55444410196536;73.43737896840284;;2.738706015891033;2.621038592508513;2.8400681044267877
;curr;;13.541110780588381;64.3665002789467;76.10723930559341;;2.5564264546915525;2.4249174883579467;2.6287411785498502
;diff;;1.3709195859872612;2.8120561769813435;2.6698603371905705;;-0.18227956119948052;-0.19612110415056616;-0.21132692587693747
;diff rel (%);;11.264569011828028;4.56840479677333;3.6355604934365977;;-6.655681922112995;-7.482572164756448;-7.440910503080689

;hPGD-u-intra-level3
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;11.687508073582013;61.169750067838436;73.30799998751112;;2.772385432216996;2.639805891655031;2.852220939075571
;curr;;12.914120334728507;63.87137687130339;75.9355633501794;;2.6003354239522083;2.4544162113415737;2.650597193374765
;diff;;1.226612261146494;2.701626803464954;2.627563362668269;;-0.17205000826478756;-0.18538968031345737;-0.2016237457008061
;diff rel (%);;10.495070920370788;4.416605921176395;3.584279155229859;;-6.2058473639866225;-7.022852736995256;-7.069008678063841

;hPGD-u-intra-level4
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;9.945867946193477;60.1959648026023;73.02187339515443;;2.914155485398579;2.713693764798737;2.9076594317284927
;curr;;10.60271507995144;62.56763483308683;75.49268914635773;;2.764238405330407;2.5490733010519286;2.7259698335837923
;diff;;0.656847133757962;2.3716700304845304;2.470815751203304;;-0.14991708006817195;-0.16462046374680828;-0.18168959814470043
;diff rel (%);;6.6042213440944915;3.9399153053893774;3.3836652448405435;;-5.14444341831909;-6.066287430152144;-6.2486547138944974

;hPGD-u-intra-level5
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;9.774191990779464;59.866411518898744;72.90207007128721;;2.9630057029428443;2.746185172348604;2.9323311172726703
;curr;;10.240615315877708;62.18296771596192;75.30342196203341;;2.819251679938544;2.5869406309520513;2.7573143158086473
;diff;;0.46642332509824413;2.3165561970631785;2.4013518907461986;;-0.14375402300430018;-0.15924454139655264;-0.175016801464023
;diff rel (%);;4.771988574996757;3.8695424333758233;3.2939419805199486;;-4.851628292902856;-5.7987546870469355;-5.968521100263883

;hPGD-u-intra-level6
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;9.774191990779464;59.75291573317947;72.84579964200402;;2.978966109439254;2.760397201783548;2.9454135089571283
;curr;;10.188366112056052;62.00689396281152;75.20792089450131;;2.8383329507768535;2.6011041371504557;2.769916022256872
;diff;;0.4141741212765879;2.2539782296320467;2.362121252497289;;-0.14063315866240034;-0.15929306463309212;-0.1754974867002561
;diff rel (%);;4.237425678432563;3.7721644240708785;3.2426320585480304;;-4.720871386108936;-5.770657372430666;-5.958331017582447

;hPGD-u-extra_max-level1
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;14.869706494033716;60.128612389230426;72.85823992862824;;3.2668052494490083;2.9349445668870633;3.089481900754692
;curr;;15.372092338504306;62.234840347508715;75.1470509228433;;3.1302869234450967;2.791692907104651;2.935693713210906
;diff;;0.5023858444705898;2.1062279582782892;2.288810994215069;;-0.13651832600391156;-0.1432516597824125;-0.15378818754378587
;diff rel (%);;3.3785861521353215;3.5028713861614635;3.1414579825935722;;-4.17895514362043;-4.880898310605974;-4.977798623977011

;hPGD-u-extra_max-level2
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;15.619566619016561;60.221625399437684;72.88809661652633;;3.29052292948305;2.9534235269844076;3.1077721494469213
;curr;;16.167315802756388;62.21244783158515;75.14858409098;;3.1578753274498337;2.8154318946734826;2.9586400128860517
;diff;;0.5477491837398265;1.9908224321474677;2.2604874744536687;;-0.13264760203321613;-0.13799163231092493;-0.14913213656086954
;diff rel (%);;3.5068142228283787;3.3058264683869805;3.1013122572625056;;-4.031201267272598;-4.672260210909244;-4.798683088379244

;hPGD-u-extra_max-level3
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;16.796417733666242;60.45205984145973;72.9319267591853;;3.311185137732223;2.973582746102925;3.1290459107409783
;curr;;17.134215231913668;62.48613413731763;75.2456183266488;;3.1731456188274847;2.827241188553589;2.97167129091603
;diff;;0.33779749824742566;2.0340742958578986;2.3136915674634935;;-0.1380395189047383;-0.1463415575493361;-0.15737461982494816
;diff rel (%);;2.0111282274812345;3.364772517582392;3.172398797447236;;-4.168885554955086;-4.921388440968266;-5.0294762146101215

;hPGD-u-extra_max-level4
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;24.069587601597902;61.71694785166698;73.27623355920147;;3.284923520356359;2.987606039762864;3.1364088958763223
;curr;;24.682981155480547;63.86240641022943;75.6456172769996;;3.148419696819578;2.8457667501757467;2.983116068184928
;diff;;0.6133935538826449;2.145458558562453;2.3693837177981294;;-0.1365038235367808;-0.14183928958711745;-0.15329282769139452
;diff rel (%);;2.5484173806198647;3.476287524326276;3.233495504219458;;-4.155464280701806;-4.747590134018329;-4.88752687485807

;hPGD-u-extra_max-level5
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;27.231074632353085;62.14353537103933;73.44579802956551;;3.225463737915485;2.9727667133536024;3.121494209681276
;curr;;28.064398989555944;64.39482376074336;75.76542060086682;;3.0817031865625215;2.8235827350916862;2.9614635278318144
;diff;;0.8333243572028586;2.2512883897040368;2.319622571301309;;-0.14376055135296362;-0.1491839782619162;-0.16003068184946168
;diff rel (%);;3.060196369234693;3.6227233874968783;3.1582781228240564;;-4.457050614553537;-5.018354706132341;-5.126733259767981

;hPGD-u-extra_max-level6
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;27.90094035066617;62.401338443634614;73.48809500408781;;3.1978711561858133;2.9552479792730804;3.1081454627846377
;curr;;28.84793532122472;64.75061595819558;75.92561112088003;;3.0515985360276017;2.8040563819110536;2.944190296439431
;diff;;0.9469949705585528;2.349277514560967;2.4375161167922244;;-0.14627262015821163;-0.1511915973620268;-0.16395516634520657
;diff rel (%);;3.394132809347919;3.764787059308037;3.3168857032647754;;-4.57406233754192;-5.116037585421725;-5.275015867446451

;hPGD-u-extra_wo_h-level1
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;9.776680048104303;59.543918917892846;72.71890871843715;;3.0178143105274975;2.790937269837769;2.9719504365943674
;curr;;10.134583730606517;61.693977018830125;74.99643602188985;;2.8792121499762695;2.637329536465749;2.8016998892580287
;diff;;0.35790368250221327;2.1500581009372794;2.2775273034527004;;-0.13860216055122798;-0.15360773337202005;-0.1702505473363387
;diff rel (%);;3.6607895598630207;3.610877718515754;3.131960233714641;;-4.592799499549098;-5.503804583216194;-5.7285796304003345

;hPGD-u-extra_wo_h-level2
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;12.697834184594974;59.43348954437645;72.67316879740187;;3.1858258292488317;2.904605038185341;3.067585204605038
;curr;;13.562521518795354;61.52039132300457;74.94476513498148;;3.0630079212072134;2.770455993521628;2.916482852456725
;diff;;0.8646873342003794;2.0869017786281177;2.2715963375796093;;-0.1228179080416183;-0.13414904466371302;-0.15110235214831302
;diff rel (%);;6.809722993937178;3.511322984106321;3.125770315468645;;-3.8551356735837894;-4.618495213639199;-4.925775229371924

;hPGD-u-extra_wo_h-level3
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;13.184538540566804;59.503155149471986;72.67163562926517;;3.1975188379222415;2.9137724550898203;3.0773474240855268
;curr;;14.139750818158412;61.565176354851694;74.88658492732199;;3.0823763589036903;2.7876787214407797;2.9350027105654113
;diff;;0.9552122775916079;2.0620212053797076;2.2149492980568226;;-0.11514247901855112;-0.12609373364904064;-0.14234471352011546
;diff rel (%);;7.244942814286341;3.4653980956134314;3.0478869491205636;;-3.6009945478029177;-4.3275079160274945;-4.625565264617953

;hPGD-u-extra_wo_h-level4
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;13.838897616999922;59.5961681217145;72.68100954165124;;3.210190531177829;2.927944572748268;3.0919416034312106
;curr;;14.866263557011914;61.671584502906555;74.88658492732199;;3.105893697221167;2.8096309499459426;2.957078572889577
;diff;;1.0273659400119914;2.0754163811920563;2.2055753856707554;;-0.10429683395666212;-0.11831362280232538;-0.1348630305416334
;diff rel (%);;7.423755623063204;3.4824661494232148;3.034596519200533;;-3.248929711296459;-4.040842299527283;-4.361758656501542

;hPGD-u-extra_wo_h-level5
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;16.224944591522217;60.03464452779976;72.73823486012259;;3.2165315756658055;2.946252868297938;3.1108204286435335
;curr;;18.04600081815841;62.291689093705195;75.04026620251358;;3.1076967098332156;2.8278552135855404;2.975358215878989
;diff;;1.8210562266361947;2.2570445659054315;2.3020313423909897;;-0.10883486583258994;-0.1183976547123975;-0.13546221276454462
;diff rel (%);;11.223805519728707;3.759570134308499;3.1648160651930204;;-3.383609433713135;-4.018584283323797;-4.354549414593263

;hPGD-u-extra_wo_h-level6
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;17.264549083011165;60.23924354534999;72.82991640886684;;3.198300076449316;2.9423563568894577;3.107562898889338
;curr;;19.495758205462412;62.71694515161453;75.16944343876688;;3.0809769488443526;2.81682915311387;2.9695590578286986
;diff;;2.231209122451247;2.4777016062645387;2.33952702990004;;-0.11732312760496333;-0.1255272037755879;-0.13800384106063923
;diff rel (%);;12.923645510364496;4.113102124861922;3.212315961981812;;-3.6682964324977583;-4.266213488439934;-4.4409025834991995

eps4_iter4_step2

;clean
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;40.596111640808694;67.53055605159443;77.24161861808436;;2.9186627462229873;2.7926288487282465;2.9464213998852555
;curr;;39.885858688384864;68.19773198692663;78.10726082249052;;2.7995733843853956;2.6525139004602956;2.789054532347745
;diff;;-0.7102529524238292;0.667175935332196;0.8656422044061571;;-0.11908936183759167;-0.1401149482679509;-0.1573668675375104
;diff rel (%);;-1.749559067893234;0.9879615604267539;1.1206940246633914;;-4.080271418535904;-5.017313644516663;-5.340949110118425

;PGD-u-iter10-
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;8.114106345708203;61.8122740535979;75.3166422722446;;2.9132530120481928;2.688008663868959;2.8823961012589683
;curr;;8.306265062397452;62.20214590904819;75.91244460670812;;2.8419038832053403;2.5931368406362303;2.7552177300867973
;diff;;0.19215871668924933;0.3898718554502878;0.5958023344635279;;-0.0713491288428525;-0.09487182323272858;-0.127178371172171
;diff rel (%);;2.36820554848764;0.6307353376325014;0.7910633247694457;;-2.4491222886504374;-3.5294463335611335;-4.4122447680463575

;hPGD-u-intra-level1
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;11.303594101006817;65.0019366650065;76.67243180760912;;2.5662712883189744;2.467933480264476;2.711454217591665
;curr;;12.327893681017457;66.0687349404499;77.64659364512012;;2.4671006233736756;2.3392271463428473;2.550388696589684
;diff;;1.0242995800106396;1.0667982754434036;0.974161837511005;;-0.0991706649452988;-0.12870633392162878;-0.1610655210019809
;diff rel (%);;9.061715865393687;1.6411792173843178;1.2705503328177044;;-3.8643874245368712;-5.215145989584612;-5.9401895837666245

;hPGD-u-intra-level2
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;10.805982636038665;64.70088172870078;76.5853498012397;;2.580620355798155;2.4737119748192122;2.715001693328287
;curr;;11.887507534520642;65.79256057739258;77.58190415467426;;2.4832893686019215;2.348215193243145;2.556555585134274
;diff;;1.0815248984819767;1.0916788486917994;0.9965543534345613;;-0.09733098719623356;-0.12549678157606703;-0.15844610819401295
;diff rel (%);;10.008575202360772;1.6872704351531884;1.301233664168013;;-3.7716120070722394;-5.073217207724387;-5.835948779824731

;hPGD-u-intra-level3
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;10.30683798869704;64.11121214271351;76.3664007566537;;2.6255676639587877;2.5016120467604517;2.735699227263721
;curr;;11.240612630062042;65.10432358759984;77.36295511008827;;2.530975471078616;2.3811224203791053;2.5818343436931923
;diff;;0.9337746413650017;0.9931114448863241;0.9965543534345613;;-0.09459219288017184;-0.12048962638134642;-0.15386488357052874
;diff rel (%);;9.059758602871439;1.5490448732674524;1.3049644130933236;;-3.6027330081277467;-4.81647929931336;-5.624334796644521

;hPGD-u-intra-level4
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;8.561754929032295;62.742780614051085;75.91606238085753;;2.7920523056709827;2.595189246551114;2.8028749460656077
;curr;;8.95159989120854;63.4174207213578;76.67529643720881;;2.7165376764589944;2.491435128268175;2.6667283321819837
;diff;;0.38984496217624454;0.6746401073067148;0.7592340563512892;;-0.07551462921198837;-0.10375411828293934;-0.13614661388362403
;diff rel (%);;4.553330075523515;1.0752473841677823;1.0000967285978895;;-2.704628027870731;-3.997940359101894;-4.857391660471078

;hPGD-u-intra-level5
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;8.267787592426227;62.23657526028384;75.66439201877375;;2.8471551770895482;2.632057431097405;2.831561146452398
;curr;;8.488848124434993;62.789327437710604;76.36622592901729;;2.7809451314236;2.5386612191636115;2.7048153700366617
;diff;;0.22106053200876552;0.5527521774267612;0.7018339102435363;;-0.06621004566594824;-0.09339621193379344;-0.12674577641573626
;diff rel (%);;2.6737567884698654;0.8881468414916124;0.927561685910855;;-2.325480753515874;-3.5484108678758197;-4.47618009501696

;hPGD-u-intra-level6
;;accuracy_top/;01;05;10;ilsvrc_dist_mistakes/avg;01;05;10
;free;;8.197167112379317;62.18183799913734;75.57731001240433;;2.866700991816162;2.6482900655791015;2.8474337434285406
